1607368565.183407	-120628.0
1607368565.2774854	-120629.0
1607368565.3716857	-120638.0
1607368565.4658747	-120662.0
1607368565.5600076	-120681.0
1607368565.6542144	-120679.0
1607368565.748408	-120588.0
1607368565.8425767	-120632.0
1607368565.9367292	-120664.0
1607368566.0309455	-120695.0
1607368566.1250565	-120646.0
1607368566.2192397	-120597.0
1607368566.3134704	-120621.0
1607368566.4076607	-120653.0
1607368566.5018604	-120647.0
1607368566.5930812	-120647.0
1607368566.6872497	-120670.0
1607368566.781451	-120649.0
1607368566.8756695	-120632.0
1607368566.9698484	-120671.0
1607368567.0638595	-120635.0
1607368567.1582444	-120598.0
1607368567.2525105	-120648.0
1607368567.346656	-120670.0
1607368567.4408472	-120667.0
1607368567.5350583	-120631.0
1607368567.6292558	-120618.0
1607368567.7234538	-120612.0
1607368567.8176534	-120649.0
1607368567.9118364	-120697.0
1607368568.0060704	-120617.0
1607368568.1002443	-120605.0
1607368568.1944585	-120628.0
1607368568.2886615	-120662.0
1607368568.3829002	-120679.0
1607368568.4771144	-120680.0
1607368568.5712621	-120687.0
1607368568.6654687	-120667.0
1607368568.7596638	-120680.0
1607368568.8539486	-120671.0
1607368568.9480944	-120681.0
1607368569.0423496	-120653.0
1607368569.1365225	-120660.0
1607368569.230701	-120680.0
1607368569.3246717	-120712.0
1607368569.4191022	-120678.0
1607368569.5131295	-120676.0
1607368569.6075134	-120615.0
1607368569.701717	-120637.0
1607368569.7959259	-120695.0
1607368569.890085	-120659.0
1607368569.9843254	-120658.0
1607368570.078522	-120714.0
1607368570.1727624	-120693.0
1607368570.2669425	-120709.0
1607368570.3611205	-120667.0
1607368570.4551754	-120626.0
1607368570.5493026	-120647.0
1607368570.6435497	-120651.0
1607368570.7376952	-120650.0
1607368570.8319087	-120675.0
1607368570.926101	-120707.0
1607368571.0203145	-120695.0
1607368571.114518	-120732.0
1607368571.208637	-120708.0
1607368571.3028822	-120696.0
1607368571.3970432	-120703.0
1607368571.4911366	-120697.0
1607368571.585354	-120681.0
1607368571.6794791	-120671.0
1607368571.773688	-120685.0
1607368571.867873	-120688.0
1607368571.9620385	-120668.0
1607368572.0561535	-120652.0
1607368572.1502423	-120673.0
1607368572.2446043	-120712.0
1607368572.3388045	-120700.0
1607368572.4329746	-120665.0
1607368572.5271351	-120652.0
1607368572.6212528	-120649.0
1607368572.7154489	-120620.0
1607368572.809649	-120656.0
1607368572.9037743	-120666.0
1607368572.9979727	-120691.0
1607368573.0921729	-120664.0
1607368573.186299	-120639.0
1607368573.2803671	-120719.0
1607368573.374668	-120714.0
1607368573.4688363	-120711.0
1607368573.5630379	-120765.0
1607368573.6572025	-120714.0
1607368573.7513027	-120697.0
1607368573.8455145	-120669.0
1607368573.9366574	-120674.0
1607368574.030844	-120745.0
1607368574.1250527	-120734.0
1607368574.2192526	-120697.0
1607368574.3134878	-120715.0
1607368574.4076147	-120721.0
1607368574.5018501	-120751.0
1607368574.596041	-120714.0
1607368574.690353	-120668.0
1607368574.7845716	-120680.0
1607368574.8787715	-120728.0
1607368574.9729757	-120735.0
1607368575.0671751	-120751.0
1607368575.161354	-120776.0
1607368575.2555656	-120733.0
1607368575.3497722	-120662.0
1607368575.4440184	-120661.0
1607368575.5381746	-120703.0
1607368575.6324122	-120727.0
1607368575.726581	-120731.0
1607368575.8207717	-120742.0
1607368575.9149904	-120728.0
1607368576.009182	-120700.0
1607368576.1034276	-120757.0
1607368576.197587	-120719.0
1607368576.2917836	-120716.0
1607368576.385997	-120711.0
1607368576.4801948	-120716.0
1607368576.5743642	-120700.0
1607368576.6683493	-120686.0
1607368576.7624047	-120686.0
1607368576.856724	-120754.0
1607368576.9509966	-120733.0
1607368577.0451667	-120793.0
1607368577.1393242	-120795.0
1607368577.2336013	-120778.0
1607368577.3276765	-120823.0
1607368577.4218652	-120822.0
1607368577.516093	-120783.0
1607368577.6101997	-120759.0
1607368577.7043948	-120722.0
1607368577.7985964	-120706.0
1607368577.8927612	-120768.0
1607368577.9869223	-120739.0
1607368578.0811412	-120667.0
1607368578.175326	-120670.0
1607368578.269455	-120744.0
1607368578.3636506	-120719.0
1607368578.4577963	-120738.0
1607368578.551958	-120789.0
1607368578.6462033	-120761.0
1607368578.7402856	-120706.0
1607368578.8345306	-120730.0
1607368578.9287114	-120742.0
1607368579.0228155	-120767.0
1607368579.117038	-120807.0
1607368579.2112355	-120782.0
1607368579.305363	-120773.0
1607368579.3995543	-120807.0
1607368579.493686	-120856.0
1607368579.58789	-120793.0
1607368579.6819792	-120746.0
1607368579.776202	-120791.0
1607368579.8673794	-120813.0
1607368579.9616284	-120801.0
1607368580.0557694	-120792.0
1607368580.149988	-120821.0
1607368580.2439606	-120800.0
1607368580.3383949	-120807.0
1607368580.4326558	-120843.0
1607368580.5267906	-120815.0
1607368580.620977	-120797.0
1607368580.7151875	-120846.0
1607368580.809386	-120824.0
1607368580.9036405	-120843.0
1607368580.99779	-120840.0
1607368581.0920315	-120819.0
1607368581.1862032	-120821.0
1607368581.280203	-120774.0
1607368581.374602	-120788.0
1607368581.468841	-120779.0
1607368581.5630462	-120802.0
1607368581.6572046	-120885.0
1607368581.7514195	-120865.0
1607368581.845613	-120793.0
1607368581.9397578	-120814.0
1607368582.0340447	-120862.0
1607368582.1282232	-120859.0
1607368582.222472	-120867.0
1607368582.3166153	-120850.0
1607368582.4108157	-120829.0
1607368582.5050259	-120862.0
1607368582.5992188	-120896.0
1607368582.6934643	-120883.0
1607368582.7876313	-120860.0
1607368582.881829	-120907.0
1607368582.976036	-120886.0
1607368583.0699997	-120827.0
1607368583.164199	-120847.0
1607368583.2583966	-120840.0
1607368583.3526502	-120772.0
1607368583.4467568	-120793.0
1607368583.540919	-120796.0
1607368583.63512	-120761.0
1607368583.7292445	-120811.0
1607368583.8234751	-120928.0
1607368583.9176548	-120913.0
1607368584.0118635	-120845.0
1607368584.1059608	-120839.0
1607368584.2001815	-120818.0
1607368584.2943864	-120843.0
1607368584.3885975	-120889.0
1607368584.4828248	-120881.0
1607368584.577014	-120855.0
1607368584.6711907	-120801.0
1607368584.76531	-120787.0
1607368584.859523	-120829.0
1607368584.9537296	-120860.0
1607368585.047926	-120861.0
1607368585.142129	-120795.0
1607368585.2362375	-120862.0
1607368585.3304522	-120881.0
1607368585.424547	-120879.0
1607368585.5187817	-120878.0
1607368585.613021	-120885.0
1607368585.7070646	-120899.0
1607368585.8012986	-120874.0
1607368585.8954992	-120847.0
1607368585.9895582	-120882.0
1607368586.0838313	-120917.0
1607368586.1779432	-120925.0
1607368586.2721412	-120940.0
1607368586.3663476	-120936.0
1607368586.4604712	-120944.0
1607368586.55467	-120932.0
1607368586.6488628	-120923.0
1607368586.740033	-120881.0
1607368586.8342617	-120869.0
1607368586.9282258	-120952.0
1607368587.0226817	-120916.0
1607368587.1168568	-120956.0
1607368587.2110436	-120951.0
1607368587.3052547	-120914.0
1607368587.3994467	-120881.0
1607368587.4937131	-120902.0
1607368587.587868	-120903.0
1607368587.6820478	-120906.0
1607368587.7762585	-120891.0
1607368587.8704443	-120881.0
1607368587.9646873	-120849.0
1607368588.0588665	-120852.0
1607368588.153114	-120856.0
1607368588.2472587	-120846.0
1607368588.3414614	-120874.0
1607368588.4357271	-120879.0
1607368588.5298612	-120886.0
1607368588.6240869	-120883.0
1607368588.7182717	-120914.0
1607368588.8125238	-120894.0
1607368588.9066412	-120902.0
1607368589.0008848	-120902.0
1607368589.095087	-120934.0
1607368589.1892555	-120970.0
1607368589.2835484	-120936.0
1607368589.3777046	-120884.0
1607368589.4718897	-120894.0
1607368589.566094	-120891.0
1607368589.660296	-120923.0
1607368589.7545207	-120896.0
1607368589.848698	-120904.0
1607368589.9429421	-120902.0
1607368590.03711	-120902.0
1607368590.1313198	-120938.0
1607368590.2255108	-120901.0
1607368590.3197165	-120897.0
1607368590.4140296	-120910.0
1607368590.5081165	-120906.0
1607368590.6020775	-120893.0
1607368590.6963134	-120901.0
1607368590.7904813	-120892.0
1607368590.8846872	-120887.0
1607368590.9789004	-120903.0
1607368591.0730965	-120878.0
1607368591.1672194	-120870.0
1607368591.2614071	-120874.0
1607368591.35562	-120858.0
1607368591.4497352	-120911.0
1607368591.5439472	-120874.0
1607368591.6380622	-120851.0
1607368591.7323256	-120881.0
1607368591.8264916	-120904.0
1607368591.9206295	-120886.0
1607368592.014791	-120862.0
1607368592.1089077	-120836.0
1607368592.2031438	-120848.0
1607368592.297318	-120841.0
1607368592.391516	-120877.0
1607368592.4856474	-120885.0
1607368592.5798373	-120889.0
1607368592.6740491	-120880.0
1607368592.7682276	-120852.0
1607368592.8624218	-120872.0
1607368592.9565291	-120878.0
1607368593.0507536	-120873.0
1607368593.1449692	-120866.0
1607368593.239057	-120886.0
1607368593.3333156	-120902.0
1607368593.4275205	-120913.0
1607368593.5216858	-120897.0
1607368593.6159117	-120902.0
1607368593.710027	-120887.0
1607368593.8042564	-120858.0
1607368593.8984263	-120920.0
1607368593.9926884	-120886.0
1607368594.086752	-120874.0
1607368594.1809568	-120895.0
1607368594.2751608	-120899.0
1607368594.3663297	-120854.0
1607368594.460317	-120864.0
1607368594.5547373	-120853.0
1607368594.64895	-120839.0
1607368594.743188	-120854.0
1607368594.837335	-120846.0
1607368594.9315734	-120843.0
1607368595.0257568	-120884.0
1607368595.1199558	-120892.0
1607368595.2141614	-120906.0
1607368595.3083458	-120927.0
1607368595.402602	-120890.0
1607368595.4967692	-120792.0
1607368595.5909448	-120779.0
1607368595.6849556	-120810.0
1607368595.7793698	-120853.0
1607368595.873637	-120789.0
1607368595.9677618	-120812.0
1607368596.0619643	-120824.0
1607368596.15611	-120824.0
1607368596.2503512	-120860.0
1607368596.344558	-120880.0
1607368596.4387577	-120804.0
1607368596.5330453	-120775.0
1607368596.627194	-120822.0
1607368596.7214034	-120781.0
1607368596.8156114	-120795.0
1607368596.9095953	-120826.0
1607368597.0035832	-120813.0
1607368597.0979497	-120796.0
1607368597.1920617	-120805.0
1607368597.2862725	-120781.0
1607368597.380377	-120792.0
1607368597.4745786	-120785.0
1607368597.568794	-120778.0
1607368597.662945	-120779.0
1607368597.7571034	-120809.0
1607368597.85122	-120792.0
1607368597.9454343	-120778.0
1607368598.0394866	-120767.0
1607368598.1337473	-120782.0
1607368598.2279513	-120782.0
1607368598.3220725	-120780.0
1607368598.4163153	-120744.0
1607368598.5104046	-120726.0
1607368598.6045895	-120770.0
1607368598.698792	-120817.0
1607368598.7929657	-120758.0
1607368598.8871117	-120772.0
1607368598.9813235	-120800.0
1607368599.0754569	-120782.0
1607368599.1696494	-120789.0
1607368599.263843	-120827.0
1607368599.3579562	-120841.0
1607368599.4521697	-120807.0
1607368599.543377	-120771.0
1607368599.6375537	-120776.0
1607368599.7317433	-120753.0
1607368599.8259413	-120736.0
1607368599.9201984	-120725.0
1607368600.014384	-120750.0
1607368600.1085823	-120780.0
1607368600.2028227	-120771.0
1607368600.2969866	-120790.0
1607368600.3911722	-120789.0
1607368600.485393	-120769.0
1607368600.5795937	-120730.0
1607368600.6735926	-120674.0
1607368600.7679899	-120683.0
1607368600.8622043	-120766.0
1607368600.9563615	-120725.0
1607368601.0505946	-120692.0
1607368601.1447885	-120713.0
1607368601.238977	-120715.0
1607368601.333246	-120693.0
1607368601.4274065	-120690.0
1607368601.5216026	-120762.0
1607368601.615801	-120800.0
1607368601.7099948	-120788.0
1607368601.8042283	-120807.0
1607368601.8984113	-120766.0
1607368601.9926634	-120781.0
1607368602.0868104	-120761.0
1607368602.1809938	-120735.0
1607368602.2749858	-120771.0
1607368602.3691654	-120812.0
1607368602.4634194	-120756.0
1607368602.5575728	-120764.0
1607368602.651676	-120796.0
1607368602.74589	-120820.0
1607368602.8399847	-120775.0
1607368602.9342093	-120797.0
1607368603.028323	-120835.0
1607368603.1225407	-120851.0
1607368603.2167394	-120885.0
1607368603.3108637	-120888.0
1607368603.4051173	-120829.0
1607368603.499184	-120797.0
1607368603.5934267	-120793.0
1607368603.6875064	-120797.0
1607368603.7817044	-120849.0
1607368603.87584	-120848.0
1607368603.970051	-120841.0
1607368604.064247	-120876.0
1607368604.158355	-120876.0
1607368604.2526267	-120906.0
1607368604.3466845	-120897.0
1607368604.4408755	-120865.0
1607368604.5350072	-120900.0
1607368604.6292074	-120874.0
1607368604.7233841	-120879.0
1607368604.814565	-120860.0
1607368604.9087522	-120870.0
1607368605.0030184	-120866.0
1607368605.0971782	-120904.0
1607368605.1913953	-120895.0
1607368605.2855933	-120865.0
1607368605.379799	-120850.0
1607368605.4740229	-120860.0
1607368605.5682104	-120869.0
1607368605.6624527	-120857.0
1607368605.7563474	-120845.0
1607368605.8508053	-120834.0
1607368605.945027	-120833.0
1607368606.0391877	-120854.0
1607368606.1334643	-120860.0
1607368606.2276227	-120867.0
1607368606.321826	-120867.0
1607368606.4160588	-120805.0
1607368606.5102196	-120778.0
1607368606.6044517	-120850.0
1607368606.6986482	-120890.0
1607368606.7928839	-120839.0
1607368606.8869934	-120802.0
1607368606.9811773	-120809.0
1607368607.0753684	-120790.0
1607368607.1695588	-120814.0
1607368607.2638013	-120868.0
1607368607.3579574	-120878.0
1607368607.4521625	-120859.0
1607368607.5463877	-120830.0
1607368607.6405547	-120808.0
1607368607.734567	-120821.0
1607368607.8287632	-120837.0
1607368607.922973	-120835.0
1607368608.0171816	-120779.0
1607368608.1113791	-120736.0
1607368608.2054756	-120768.0
1607368608.2996893	-120763.0
1607368608.3939526	-120759.0
1607368608.4880161	-120777.0
1607368608.5822124	-120742.0
1607368608.676409	-120782.0
1607368608.7705529	-120796.0
1607368608.864754	-120809.0
1607368608.958967	-120799.0
1607368609.053115	-120772.0
1607368609.1472738	-120763.0
1607368609.2413688	-120772.0
1607368609.3355868	-120760.0
1607368609.4297879	-120756.0
1607368609.523926	-120748.0
1607368609.6181164	-120818.0
1607368609.712231	-120816.0
1607368609.8064086	-120799.0
1607368609.900696	-120826.0
1607368609.9948413	-120824.0
1607368610.0889323	-120804.0
1607368610.1832078	-120848.0
1607368610.2772675	-120841.0
1607368610.3714714	-120824.0
1607368610.465707	-120792.0
1607368610.5598123	-120785.0
1607368610.653987	-120783.0
1607368610.748195	-120780.0
1607368610.8392868	-120800.0
1607368610.9336135	-120825.0
1607368611.0277355	-120824.0
1607368611.1219742	-120841.0
1607368611.2161844	-120869.0
1607368611.3103716	-120873.0
1607368611.4046283	-120869.0
1607368611.4987764	-120869.0
1607368611.5930026	-120839.0
1607368611.6871872	-120827.0
1607368611.7813742	-120861.0
1607368611.8755705	-120870.0
1607368611.9697638	-120849.0
1607368612.0640166	-120868.0
1607368612.1581647	-120901.0
1607368612.2524412	-120884.0
1607368612.3465922	-120849.0
1607368612.4407573	-120930.0
1607368612.534996	-120903.0
1607368612.629183	-120821.0
1607368612.7234387	-120826.0
1607368612.817586	-120876.0
1607368612.9118216	-120849.0
1607368613.005953	-120884.0
1607368613.1001964	-120867.0
1607368613.1944077	-120859.0
1607368613.2885878	-120834.0
1607368613.3828619	-120870.0
1607368613.4768045	-120855.0
1607368613.5712297	-120858.0
1607368613.6654134	-120910.0
1607368613.759613	-120907.0
1607368613.8538547	-120877.0
1607368613.9480088	-120857.0
1607368614.0422122	-120874.0
1607368614.136246	-120829.0
1607368614.2304244	-120807.0
1607368614.3246207	-120829.0
1607368614.4188128	-120837.0
1607368614.5130808	-120861.0
1607368614.6070297	-120855.0
1607368614.7014604	-120854.0
1607368614.795624	-120907.0
1607368614.8898404	-120941.0
1607368614.9840345	-120880.0
1607368615.0782292	-120844.0
1607368615.1724403	-120831.0
1607368615.2666578	-120832.0
1607368615.360848	-120843.0
1607368615.4549794	-120880.0
1607368615.5491574	-120848.0
1607368615.6434114	-120832.0
1607368615.7375712	-120846.0
1607368615.831765	-120847.0
1607368615.925886	-120888.0
1607368616.0201497	-120844.0
1607368616.1143532	-120799.0
1607368616.208471	-120862.0
1607368616.3027213	-120874.0
1607368616.3968875	-120866.0
1607368616.4910169	-120862.0
1607368616.5851984	-120829.0
1607368616.6793106	-120820.0
1607368616.7735126	-120782.0
1607368616.867709	-120777.0
1607368616.961852	-120842.0
1607368617.0559976	-120786.0
1607368617.1502397	-120769.0
1607368617.2443814	-120816.0
1607368617.338557	-120754.0
1607368617.432816	-120790.0
1607368617.526912	-120798.0
1607368617.6210914	-120770.0
1607368617.7153068	-120839.0
1607368617.8094049	-120835.0
1607368617.903629	-120839.0
1607368617.9977357	-120867.0
1607368618.0919287	-120804.0
1607368618.186146	-120759.0
1607368618.2773204	-120802.0
1607368618.3715494	-120779.0
1607368618.465742	-120802.0
1607368618.559704	-120862.0
1607368618.6541822	-120901.0
1607368618.748353	-120863.0
1607368618.842583	-120843.0
1607368618.9367385	-120838.0
1607368619.0309522	-120859.0
1607368619.125141	-120877.0
1607368619.219365	-120873.0
1607368619.313607	-120885.0
1607368619.4077563	-120865.0
1607368619.5019612	-120862.0
1607368619.5961587	-120917.0
1607368619.6903658	-120880.0
1607368619.7845592	-120872.0
1607368619.878601	-120854.0
1607368619.972999	-120846.0
1607368620.0671654	-120899.0
1607368620.1613693	-120899.0
1607368620.2555377	-120893.0
1607368620.3497796	-120892.0
1607368620.4440184	-120883.0
1607368620.5381792	-120903.0
1607368620.6324275	-120878.0
1607368620.7265835	-120892.0
1607368620.8207567	-120925.0
1607368620.914978	-120950.0
1607368621.0093904	-120930.0
1607368621.1036253	-120887.0
1607368621.197417	-120882.0
1607368621.291398	-120921.0
1607368621.3860428	-120893.0
1607368621.4802194	-120862.0
1607368621.5744228	-120896.0
1607368621.6683679	-120880.0
1607368621.762634	-120920.0
1607368621.8567634	-120954.0
1607368621.9509652	-120913.0
1607368622.0451608	-120896.0
1607368622.1392932	-120954.0
1607368622.2335064	-120985.0
1607368622.3276768	-120945.0
1607368622.4218712	-120916.0
1607368622.5160227	-120950.0
1607368622.6101875	-120936.0
1607368622.7043183	-120905.0
1607368622.7985234	-120886.0
1607368622.892786	-120939.0
1607368622.9868405	-120952.0
1607368623.0810323	-120923.0
1607368623.1752384	-120892.0
1607368623.2693565	-120908.0
1607368623.3636265	-120927.0
1607368623.4577765	-120940.0
1607368623.551887	-120882.0
1607368623.6460965	-120883.0
1607368623.7402875	-120871.0
1607368623.8344166	-120898.0
1607368623.9286144	-120909.0
1607368624.0227208	-120938.0
1607368624.1168158	-120918.0
1607368624.211173	-120921.0
1607368624.305294	-120902.0
1607368624.3994842	-120876.0
1607368624.4936795	-120902.0
1607368624.5878792	-120902.0
1607368624.6821036	-120904.0
1607368624.7762098	-120850.0
1607368624.8704622	-120883.0
1607368624.9646273	-120898.0
1607368625.0588174	-120858.0
1607368625.1530597	-120825.0
1607368625.2472222	-120821.0
1607368625.3384123	-120862.0
1607368625.432414	-120836.0
1607368625.526791	-120799.0
1607368625.62079	-120859.0
1607368625.715218	-120954.0
1607368625.809183	-120927.0
1607368625.9036756	-120909.0
1607368625.9976077	-120867.0
1607368626.092012	-120830.0
1607368626.186206	-120831.0
1607368626.2804625	-120875.0
1607368626.3746772	-120855.0
1607368626.4686017	-120857.0
1607368626.563068	-120851.0
1607368626.6572108	-120876.0
1607368626.7514362	-120902.0
1607368626.845629	-120865.0
1607368626.9398339	-120872.0
1607368627.034086	-120858.0
1607368627.1282408	-120831.0
1607368627.2224503	-120879.0
1607368627.316676	-120875.0
1607368627.4108784	-120853.0
1607368627.5050445	-120824.0
1607368627.5990329	-120857.0
1607368627.6935172	-120866.0
1607368627.7876568	-120830.0
1607368627.8818734	-120838.0
1607368627.976064	-120883.0
1607368628.070266	-120869.0
1607368628.1644664	-120880.0
1607368628.2586672	-120901.0
1607368628.352971	-120881.0
1607368628.4470816	-120846.0
1607368628.5413027	-120815.0
1607368628.6354861	-120835.0
1607368628.7294672	-120799.0
1607368628.8238978	-120833.0
1607368628.9180639	-120906.0
1607368629.0123403	-120895.0
1607368629.1064827	-120881.0
1607368629.2006893	-120917.0
1607368629.2946641	-120897.0
1607368629.3888335	-120935.0
1607368629.4831052	-120929.0
1607368629.577052	-120895.0
1607368629.671449	-120968.0
1607368629.7655637	-120977.0
1607368629.8597796	-120895.0
1607368629.9537735	-120914.0
1607368630.0480938	-120918.0
1607368630.1423936	-120853.0
1607368630.236503	-120863.0
1607368630.3305979	-120903.0
1607368630.424842	-120930.0
1607368630.5190144	-120962.0
1607368630.6131945	-120949.0
1607368630.7073312	-120977.0
1607368630.8015463	-120958.0
1607368630.8957336	-120932.0
1607368630.9899554	-120955.0
1607368631.0839102	-120929.0
1607368631.1782725	-120950.0
1607368631.272477	-120989.0
1607368631.3665938	-120953.0
1607368631.4607816	-120922.0
1607368631.5549994	-120959.0
1607368631.6491847	-120920.0
1607368631.7434428	-120871.0
1607368631.8376043	-120891.0
1607368631.9317188	-120900.0
1607368632.0259235	-120894.0
1607368632.12012	-120885.0
1607368632.2143295	-120936.0
1607368632.308529	-120905.0
1607368632.4027846	-120918.0
1607368632.496935	-120967.0
1607368632.5911317	-120964.0
1607368632.685265	-120981.0
1607368632.7794561	-120952.0
1607368632.8736627	-120909.0
1607368632.967861	-120891.0
1607368633.0620675	-120902.0
1607368633.1562498	-120911.0
1607368633.250384	-120939.0
1607368633.3446367	-120915.0
1607368633.4387822	-120881.0
1607368633.5330431	-120899.0
1607368633.627083	-120906.0
1607368633.7214096	-120917.0
1607368633.8156054	-120914.0
1607368633.9097524	-120901.0
1607368634.003925	-120892.0
1607368634.0950992	-120895.0
1607368634.1892588	-120877.0
1607368634.283555	-120827.0
1607368634.3776896	-120843.0
1607368634.4718926	-120883.0
1607368634.5661092	-120866.0
1607368634.6603343	-120860.0
1607368634.7545183	-120840.0
1607368634.8485143	-120840.0
1607368634.9429731	-120811.0
1607368635.0369103	-120858.0
1607368635.1313317	-120849.0
1607368635.225315	-120775.0
1607368635.3197591	-120797.0
1607368635.4137545	-120820.0
1607368635.508128	-120831.0
1607368635.6024015	-120820.0
1607368635.6965623	-120856.0
1607368635.7907104	-120840.0
1607368635.884723	-120866.0
1607368635.9791489	-120849.0
1607368636.0733984	-120799.0
1607368636.1675503	-120859.0
1607368636.261758	-120882.0
1607368636.3559093	-120854.0
1607368636.4501579	-120837.0
1607368636.5443478	-120796.0
1607368636.6385567	-120795.0
1607368636.7328138	-120807.0
1607368636.827005	-120790.0
1607368636.9211688	-120781.0
1607368637.0153708	-120790.0
1607368637.1095722	-120787.0
1607368637.203589	-120830.0
1607368637.297988	-120832.0
1607368637.3921878	-120851.0
1607368637.4863908	-120858.0
1607368637.5805833	-120844.0
1607368637.6747823	-120798.0
1607368637.7689815	-120769.0
1607368637.8632624	-120788.0
1607368637.957151	-120817.0
1607368638.0513573	-120836.0
1607368638.1455622	-120818.0
1607368638.239748	-120764.0
1607368638.3337696	-120806.0
1607368638.428178	-120817.0
1607368638.5222654	-120825.0
1607368638.6164856	-120791.0
1607368638.710691	-120760.0
1607368638.804825	-120739.0
1607368638.898833	-120782.0
1607368638.9931784	-120783.0
1607368639.087333	-120748.0
1607368639.1815243	-120775.0
1607368639.2756672	-120821.0
1607368639.3698423	-120825.0
1607368639.4638312	-120835.0
1607368639.5581737	-120817.0
1607368639.6524289	-120789.0
1607368639.746499	-120766.0
1607368639.840705	-120778.0
1607368639.9349108	-120731.0
1607368640.029015	-120718.0
1607368640.123272	-120760.0
1607368640.2174199	-120767.0
1607368640.311692	-120716.0
1607368640.4057994	-120681.0
1607368640.5000298	-120742.0
1607368640.5942373	-120761.0
1607368640.6883495	-120746.0
1607368640.7826042	-120737.0
1607368640.8767624	-120743.0
1607368640.9709704	-120718.0
1607368641.0651686	-120715.0
1607368641.159362	-120738.0
1607368641.2534866	-120732.0
1607368641.3476973	-120715.0
1607368641.4419005	-120706.0
1607368641.536024	-120706.0
1607368641.6302028	-120718.0
1607368641.7244453	-120707.0
1607368641.8186553	-120682.0
1607368641.9098046	-120689.0
1607368642.0040429	-120675.0
1607368642.098194	-120687.0
1607368642.1924474	-120658.0
1607368642.286601	-120635.0
1607368642.380809	-120633.0
1607368642.4750197	-120688.0
1607368642.5692205	-120675.0
1607368642.6634693	-120652.0
1607368642.7576146	-120635.0
1607368642.8518028	-120626.0
1607368642.9460204	-120625.0
1607368643.03999	-120678.0
1607368643.134425	-120681.0
1607368643.2286184	-120731.0
